Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
International Journal of Information Technology Project Management,INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY PROJECT MANAGEMENT,4,,Q4
International Journal of Injury Control and Safety Promotion,INTERNATIONAL JOURNAL OF INJURY CONTROL AND SAFETY PROMOTION,4,,Q3
International Journal of Innovation,INTERNATIONAL JOURNAL OF INNOVATION,4,,Q4
International Journal of Innovation and Learning,INTERNATIONAL JOURNAL OF INNOVATION AND LEARNING,4,,Q4
International Journal of Innovation and Sustainable Development,INTERNATIONAL JOURNAL OF INNOVATION AND SUSTAINABLE DEVELOPMENT,4,,Q4
International Journal of Innovation and Technology Management,INTERNATIONAL JOURNAL OF INNOVATION AND TECHNOLOGY MANAGEMENT,4,,Q4
International Journal of Innovation Management,INTERNATIONAL JOURNAL OF INNOVATION MANAGEMENT,4,,Q4
International Journal of Innovation Science,INTERNATIONAL JOURNAL OF INNOVATION SCIENCE,4,,Q2
International Journal of Innovation Studies,INTERNATIONAL JOURNAL OF INNOVATION STUDIES,2,,Q1
International Journal of Innovative Computing Information and Control,INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING INFORMATION AND CONTROL,4,,Q4
International Journal of Instruction,INTERNATIONAL JOURNAL OF INSTRUCTION,3,,Q2
International Journal of Intangible Heritage,INTERNATIONAL JOURNAL OF INTANGIBLE HERITAGE,4,,
International Journal of Integrated Care,INTERNATIONAL JOURNAL OF INTEGRATED CARE,3,,Q2
International Journal of Integrated Engineering,INTERNATIONAL JOURNAL OF INTEGRATED ENGINEERING,4,,Q4
International Journal of Integrative Psychotherapy,INTERNATIONAL JOURNAL OF INTEGRATIVE PSYCHOTHERAPY,4,,Q4
International Journal of Intelligence and Counterintelligence,INTERNATIONAL JOURNAL OF INTELLIGENCE AND COUNTERINTELLIGENCE,4,,Q4
International Journal of Intelligent Computing and Cybernetics,INTERNATIONAL JOURNAL OF INTELLIGENT COMPUTING AND CYBERNETICS,4,,Q2
International Journal of Intelligent Engineering Informatics,INTERNATIONAL JOURNAL OF INTELLIGENT ENGINEERING INFORMATICS,4,,Q4
International Journal of Intelligent Information Technologies,INTERNATIONAL JOURNAL OF INTELLIGENT INFORMATION TECHNOLOGIES,4,,Q4
International Journal of Intelligent Robotics and Applications,INTERNATIONAL JOURNAL OF INTELLIGENT ROBOTICS AND APPLICATIONS,4,,Q3
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,3,,Q2
International Journal of Intelligent Transportation Systems Research,INTERNATIONAL JOURNAL OF INTELLIGENT TRANSPORTATION SYSTEMS RESEARCH,4,,Q3
International Journal of Intelligent Unmanned Systems,INTERNATIONAL JOURNAL OF INTELLIGENT UNMANNED SYSTEMS,4,,Q4
International Journal of Interactive Design and Manufacturing - IJIDeM,INTERNATIONAL JOURNAL OF INTERACTIVE DESIGN AND MANUFACTURING IJIDEM,4,,Q3
International Journal of Interactive Multimedia and Artificial Intelligence,INTERNATIONAL JOURNAL OF INTERACTIVE MULTIMEDIA AND ARTIFICIAL INTELLIGENCE,3,,Q3
International Journal of Intercultural Relations,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,2,,Q1
International Journal of Interdisciplinary Telecommunications and Networking,INTERNATIONAL JOURNAL OF INTERDISCIPLINARY TELECOMMUNICATIONS AND NETWORKING,4,,Q4
INTERNATIONAL JOURNAL OF INTERNET MARKETING AND ADVERTISING,INTERNATIONAL JOURNAL OF INTERNET MARKETING AND ADVERTISING,4,,Q3
International Journal of Internet Protocol Technology,INTERNATIONAL JOURNAL OF INTERNET PROTOCOL TECHNOLOGY,4,,Q4
International Journal of Islamic and Middle Eastern Finance and Management,INTERNATIONAL JOURNAL OF ISLAMIC AND MIDDLE EASTERN FINANCE AND MANAGEMENT,3,,Q2
International Journal of Islamic Architecture,INTERNATIONAL JOURNAL OF ISLAMIC ARCHITECTURE,4,,
International Journal of Islamic Thought,INTERNATIONAL JOURNAL OF ISLAMIC THOUGHT,3,,
International Journal of Japanese Sociology,INTERNATIONAL JOURNAL OF JAPANESE SOCIOLOGY,,,Q2
International Journal of Knowledge and Learning,INTERNATIONAL JOURNAL OF KNOWLEDGE AND LEARNING,4,,Q3
International Journal of Knowledge and Systems Science,INTERNATIONAL JOURNAL OF KNOWLEDGE AND SYSTEMS SCIENCE,4,,Q4
International Journal of Knowledge-Based and Intelligent Engineering Systems,INTERNATIONAL JOURNAL OF KNOWLEDGE BASED AND INTELLIGENT ENGINEERING SYSTEMS,4,,Q4
International Journal of Knowledge-Based Development,INTERNATIONAL JOURNAL OF KNOWLEDGE BASED DEVELOPMENT,4,,Q4
International Journal of Knowledge Management,INTERNATIONAL JOURNAL OF KNOWLEDGE MANAGEMENT,4,,Q3
International Journal of Knowledge Management Studies,INTERNATIONAL JOURNAL OF KNOWLEDGE MANAGEMENT STUDIES,4,,Q3
International Journal of Korean History,INTERNATIONAL JOURNAL OF KOREAN HISTORY,4,,Q2
International Journal of Laboratory Hematology,INTERNATIONAL JOURNAL OF LABORATORY HEMATOLOGY,4,,Q2
INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,INTERNATIONAL JOURNAL OF LANGUAGE AND COMMUNICATION DISORDERS,4,,Q1
International Journal of Latin American Religions,INTERNATIONAL JOURNAL OF LATIN AMERICAN RELIGIONS,2,,
International Journal of Law and Information Technology,INTERNATIONAL JOURNAL OF LAW AND INFORMATION TECHNOLOGY,4,,Q1
International Journal of Law and Management,INTERNATIONAL JOURNAL OF LAW AND MANAGEMENT,4,,Q1
INTERNATIONAL JOURNAL OF LAW AND PSYCHIATRY,INTERNATIONAL JOURNAL OF LAW AND PSYCHIATRY,4,,Q1
International Journal of Law Crime and Justice,INTERNATIONAL JOURNAL OF LAW CRIME AND JUSTICE,4,,Q1
International Journal of Law in Context,INTERNATIONAL JOURNAL OF LAW IN CONTEXT,4,,Q1
International Journal of Law Policy and the Family,INTERNATIONAL JOURNAL OF LAW POLICY AND FAMILY,4,,Q2
International Journal of Leadership in Education,INTERNATIONAL JOURNAL OF LEADERSHIP IN EDUCATION,3,,Q1
International Journal of Lean Six Sigma,INTERNATIONAL JOURNAL OF LEAN SIX SIGMA,2,,Q2
International Journal of Learner Corpus Research,INTERNATIONAL JOURNAL OF LEARNER CORPUS RESEARCH,3,,Q1
INTERNATIONAL JOURNAL OF LEARNING AND INTELLECTUAL CAPITAL,INTERNATIONAL JOURNAL OF LEARNING AND INTELLECTUAL CAPITAL,4,,Q3
International Journal of Learning Technology,INTERNATIONAL JOURNAL OF LEARNING TECHNOLOGY,4,,Q3
International Journal of Legal Discourse,INTERNATIONAL JOURNAL OF LEGAL DISCOURSE,1,Yes,Q1
INTERNATIONAL JOURNAL OF LEGAL MEDICINE,INTERNATIONAL JOURNAL OF LEGAL MEDICINE,3,,Q2
International Journal of the Legal Profession,INTERNATIONAL JOURNAL OF LEGAL PROFESSION,4,,Q2
INTERNATIONAL JOURNAL OF LEXICOGRAPHY,INTERNATIONAL JOURNAL OF LEXICOGRAPHY,2,,Q2
INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,3,,Q1
International Journal of Lifelong Education,INTERNATIONAL JOURNAL OF LIFELONG EDUCATION,4,,Q2
International Journal of Limnology,INTERNATIONAL JOURNAL OF LIMNOLOGY,4,,Q4
International Journal of Logistics Management,INTERNATIONAL JOURNAL OF LOGISTICS MANAGEMENT,3,,Q1
International Journal of Logistics-Research and Applications,INTERNATIONAL JOURNAL OF LOGISTICS RESEARCH AND APPLICATIONS,4,,Q1
International Journal of Low-Carbon Technologies,INTERNATIONAL JOURNAL OF LOW CARBON TECHNOLOGIES,4,,Q2
International Journal of Lower Extremity Wounds,INTERNATIONAL JOURNAL OF LOWER EXTREMITY WOUNDS,4,,Q3
International Journal of Machine Learning and Cybernetics,INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS,4,,Q3
INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE,INTERNATIONAL JOURNAL OF MACHINE TOOLS AND MANUFACTURE,1,Yes,Q1
International Journal of Management and Economics,INTERNATIONAL JOURNAL OF MANAGEMENT AND ECONOMICS,4,,Q3
International Journal of Management Education,INTERNATIONAL JOURNAL OF MANAGEMENT EDUCATION,1,Yes,Q1
INTERNATIONAL JOURNAL OF MANAGEMENT REVIEWS,INTERNATIONAL JOURNAL OF MANAGEMENT REVIEWS,2,,Q1
International Journal of Management Science and Engineering Management,INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE AND ENGINEERING MANAGEMENT,4,,Q2
International Journal of Management Studies,INTERNATIONAL JOURNAL OF MANAGEMENT STUDIES,4,,Q4
International Journal of Managerial and Financial Accounting,INTERNATIONAL JOURNAL OF MANAGERIAL AND FINANCIAL ACCOUNTING,4,,Q3
International Journal of Managerial Finance,INTERNATIONAL JOURNAL OF MANAGERIAL FINANCE,4,,Q2
International Journal of Managing Projects in Business,INTERNATIONAL JOURNAL OF MANAGING PROJECTS IN BUSINESS,4,,Q2
INTERNATIONAL JOURNAL OF MANPOWER,INTERNATIONAL JOURNAL OF MANPOWER,3,,Q1
International Journal of Manufacturing Materials and Mechanical Engineering,INTERNATIONAL JOURNAL OF MANUFACTURING MATERIALS AND MECHANICAL ENGINEERING,4,,Q4
International Journal of Manufacturing Research,INTERNATIONAL JOURNAL OF MANUFACTURING RESEARCH,4,,Q4
International Journal of Marine and Coastal Law,INTERNATIONAL JOURNAL OF MARINE AND COASTAL LAW,4,,Q1
International Journal of Maritime Engineering,INTERNATIONAL JOURNAL OF MARITIME ENGINEERING,4,,Q4
International Journal of Maritime History,INTERNATIONAL JOURNAL OF MARITIME HISTORY,4,,Q2
INTERNATIONAL JOURNAL OF MARKET RESEARCH,INTERNATIONAL JOURNAL OF MARKET RESEARCH,4,,Q3
International Journal of Marketing Communication and New Media,INTERNATIONAL JOURNAL OF MARKETING COMMUNICATION AND NEW MEDIA,4,,Q4
International Journal of Masonry Research and Innovation,INTERNATIONAL JOURNAL OF MASONRY RESEARCH AND INNOVATION,4,,Q4
INTERNATIONAL JOURNAL OF MASS SPECTROMETRY,INTERNATIONAL JOURNAL OF MASS SPECTROMETRY,4,,Q3
International Journal of Material Forming,INTERNATIONAL JOURNAL OF MATERIAL FORMING,3,,Q2
INTERNATIONAL JOURNAL OF MATERIALS & PRODUCT TECHNOLOGY,INTERNATIONAL JOURNAL OF MATERIALS AND PRODUCT TECHNOLOGY,4,,Q4
International Journal of Materials Research,INTERNATIONAL JOURNAL OF MATERIALS RESEARCH,4,,Q4
International Journal of Mathematical Education in Science and Technology,INTERNATIONAL JOURNAL OF MATHEMATICAL EDUCATION IN SCIENCE AND TECHNOLOGY,4,,Q3
International Journal of Mathematical Engineering and Management Sciences,INTERNATIONAL JOURNAL OF MATHEMATICAL ENGINEERING AND MANAGEMENT SCIENCES,4,,Q2
INTERNATIONAL JOURNAL OF MATHEMATICS,INTERNATIONAL JOURNAL OF MATHEMATICS,4,,Q2
International Journal of Mathematics and Computer Science,INTERNATIONAL JOURNAL OF MATHEMATICS AND COMPUTER SCIENCE,4,,Q2
INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES,INTERNATIONAL JOURNAL OF MATHEMATICS AND MATHEMATICAL SCIENCES,4,,Q1
International Journal of Mathematics and Physics,INTERNATIONAL JOURNAL OF MATHEMATICS AND PHYSICS,4,,Q4
International Journal of Mathematics for Industry,INTERNATIONAL JOURNAL OF MATHEMATICS FOR INDUSTRY,,,Q4
International Journal of Mechanical and Materials Engineering,INTERNATIONAL JOURNAL OF MECHANICAL AND MATERIALS ENGINEERING,4,,Q3
International Journal of Mechanical Engineering and Robotics Research,INTERNATIONAL JOURNAL OF MECHANICAL ENGINEERING AND ROBOTICS RESEARCH,,,Q4
International Journal of Mechanical Engineering Education,INTERNATIONAL JOURNAL OF MECHANICAL ENGINEERING EDUCATION,4,,Q3
INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,1,Yes,Q1
International Journal of Mechanical System Dynamics,INTERNATIONAL JOURNAL OF MECHANICAL SYSTEM DYNAMICS,3,,Q1
International Journal of Mechanics and Materials in Design,INTERNATIONAL JOURNAL OF MECHANICS AND MATERIALS IN DESIGN,3,,Q1
International Journal of Media & Cultural Politics,INTERNATIONAL JOURNAL OF MEDIA AND CULTURAL POLITICS,4,,Q3
International Journal of Medical Education,INTERNATIONAL JOURNAL OF MEDICAL EDUCATION,4,,Q2
INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,2,,Q1
INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,2,,Q2
International Journal of Medical Robotics and Computer Assisted Surgery,INTERNATIONAL JOURNAL OF MEDICAL ROBOTICS AND COMPUTER ASSISTED SURGERY,3,,Q2
International Journal of Medical Sciences,INTERNATIONAL JOURNAL OF MEDICAL SCIENCES,3,,Q1
International Journal of Medical Toxicology and Forensic Medicine,INTERNATIONAL JOURNAL OF MEDICAL TOXICOLOGY AND FORENSIC MEDICINE,4,,Q4
INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS,INTERNATIONAL JOURNAL OF MEDICINAL MUSHROOMS,4,,Q4
INTERNATIONAL JOURNAL OF MENTAL HEALTH,INTERNATIONAL JOURNAL OF MENTAL HEALTH,4,,Q3
International Journal of Mental Health and Addiction,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,4,,Q2
International Journal of Mental Health Nursing,INTERNATIONAL JOURNAL OF MENTAL HEALTH NURSING,2,,Q1
International Journal of Mental Health Promotion,INTERNATIONAL JOURNAL OF MENTAL HEALTH PROMOTION,4,,Q3
International Journal of Mental Health Systems,INTERNATIONAL JOURNAL OF MENTAL HEALTH SYSTEMS,2,,Q1
International Journal of Mentoring and Coaching in Education,INTERNATIONAL JOURNAL OF MENTORING AND COACHING IN EDUCATION,4,,Q2
International Journal of Metalcasting,INTERNATIONAL JOURNAL OF METALCASTING,3,,Q2
INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH,INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH,3,,Q2
International Journal of Micro Air Vehicles,INTERNATIONAL JOURNAL OF MICRO AIR VEHICLES,4,,Q2
International Journal of Microbiology,INTERNATIONAL JOURNAL OF MICROBIOLOGY,3,,Q2
International Journal of Microgravity Science and Application,INTERNATIONAL JOURNAL OF MICROGRAVITY SCIENCE AND APPLICATION,4,,Q4
International Journal of Microwave and Wireless Technologies,INTERNATIONAL JOURNAL OF MICROWAVE AND WIRELESS TECHNOLOGIES,4,,Q4
INTERNATIONAL JOURNAL OF MIDDLE EAST STUDIES,INTERNATIONAL JOURNAL OF MIDDLE EAST STUDIES,2,,Q1
International Journal of Migration Health and Social Care,INTERNATIONAL JOURNAL OF MIGRATION HEALTH AND SOCIAL CARE,4,,Q4
International Journal of Military History and Historiography,INTERNATIONAL JOURNAL OF MILITARY HISTORY AND HISTORIOGRAPHY,4,,Q2
International Journal of Minerals Metallurgy and Materials,INTERNATIONAL JOURNAL OF MINERALS METALLURGY AND MATERIALS,2,,Q1
International Journal of Mining Reclamation and Environment,INTERNATIONAL JOURNAL OF MINING RECLAMATION AND ENVIRONMENT,3,,Q2
International Journal of Mining Science and Technology,INTERNATIONAL JOURNAL OF MINING SCIENCE AND TECHNOLOGY,1,Yes,Q1
International Journal of Mobile and Blended Learning,INTERNATIONAL JOURNAL OF MOBILE AND BLENDED LEARNING,4,,Q3
International Journal of Mobile Communications,INTERNATIONAL JOURNAL OF MOBILE COMMUNICATIONS,4,,Q3
International Journal of Mobile Computing and Multimedia Communications,INTERNATIONAL JOURNAL OF MOBILE COMPUTING AND MULTIMEDIA COMMUNICATIONS,4,,Q4
International Journal of Mobile Human Computer Interaction,INTERNATIONAL JOURNAL OF MOBILE HUMAN COMPUTER INTERACTION,,,Q4
International Journal of Mobile Learning and Organisation,INTERNATIONAL JOURNAL OF MOBILE LEARNING AND ORGANISATION,4,,Q1
International Journal of Modeling Simulation and Scientific Computing,INTERNATIONAL JOURNAL OF MODELING SIMULATION AND SCIENTIFIC COMPUTING,4,,Q3
INTERNATIONAL JOURNAL OF MODELLING AND SIMULATION,INTERNATIONAL JOURNAL OF MODELLING AND SIMULATION,3,,Q1
International Journal of Modelling Identification and Control,INTERNATIONAL JOURNAL OF MODELLING IDENTIFICATION AND CONTROL,4,,Q4
INTERNATIONAL JOURNAL OF MODERN PHYSICS A,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,4,,Q3
INTERNATIONAL JOURNAL OF MODERN PHYSICS B,INTERNATIONAL JOURNAL OF MODERN PHYSICS B,4,,Q1
INTERNATIONAL JOURNAL OF MODERN PHYSICS C,INTERNATIONAL JOURNAL OF MODERN PHYSICS C,4,,Q2
INTERNATIONAL JOURNAL OF MODERN PHYSICS D,INTERNATIONAL JOURNAL OF MODERN PHYSICS D,4,,Q3
INTERNATIONAL JOURNAL OF MODERN PHYSICS E,INTERNATIONAL JOURNAL OF MODERN PHYSICS E,4,,Q4
International Journal of Molecular and Cellular Medicine,INTERNATIONAL JOURNAL OF MOLECULAR AND CELLULAR MEDICINE,4,,Q4
INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,2,,Q1
INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,3,,Q1
INTERNATIONAL JOURNAL OF MORPHOLOGY,INTERNATIONAL JOURNAL OF MORPHOLOGY,4,,Q4
International Journal of Multicultural Education,INTERNATIONAL JOURNAL OF MULTICULTURAL EDUCATION,4,,Q3
International Journal of Multilingualism,INTERNATIONAL JOURNAL OF MULTILINGUALISM,1,Yes,Q1
International Journal of Multimedia Data Engineering & Management,INTERNATIONAL JOURNAL OF MULTIMEDIA DATA ENGINEERING AND MANAGEMENT,4,,Q4
International Journal of Multimedia Information Retrieval,INTERNATIONAL JOURNAL OF MULTIMEDIA INFORMATION RETRIEVAL,4,,Q2
INTERNATIONAL JOURNAL OF MULTIPHASE FLOW,INTERNATIONAL JOURNAL OF MULTIPHASE FLOW,2,,Q1
International Journal of Music Education,INTERNATIONAL JOURNAL OF MUSIC EDUCATION,4,,Q2
International Journal of Mycobacteriology,INTERNATIONAL JOURNAL OF MYCOBACTERIOLOGY,4,,Q4
International Journal of Nano Dimension,INTERNATIONAL JOURNAL OF NANO DIMENSION,4,,Q4
International Journal of Nanoelectronics and Materials,INTERNATIONAL JOURNAL OF NANOELECTRONICS AND MATERIALS,4,,Q4
International Journal of Nanomedicine,INTERNATIONAL JOURNAL OF NANOMEDICINE,2,,Q1
International Journal of Nanoscience,INTERNATIONAL JOURNAL OF NANOSCIENCE,4,,Q4
International Journal of Nanotechnology,INTERNATIONAL JOURNAL OF NANOTECHNOLOGY,4,,Q4
INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY,INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY,3,,
International Journal of Naval Architecture and Ocean Engineering,INTERNATIONAL JOURNAL OF NAVAL ARCHITECTURE AND OCEAN ENGINEERING,3,,Q1
International Journal of Neonatal Screening,INTERNATIONAL JOURNAL OF NEONATAL SCREENING,2,,Q1
International Journal of Nephrology,INTERNATIONAL JOURNAL OF NEPHROLOGY,4,,Q3
International Journal of Nephrology and Renovascular Disease,INTERNATIONAL JOURNAL OF NEPHROLOGY AND RENOVASCULAR DISEASE,4,,Q2
International Journal of Network Management,INTERNATIONAL JOURNAL OF NETWORK MANAGEMENT,4,,Q3
International Journal of Networked and Distributed Computing,INTERNATIONAL JOURNAL OF NETWORKED AND DISTRIBUTED COMPUTING,4,,Q4
International Journal of Neural Systems,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,1,Yes,Q1
INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,2,,Q1
INTERNATIONAL JOURNAL OF NEUROSCIENCE,INTERNATIONAL JOURNAL OF NEUROSCIENCE,4,,Q4
INTERNATIONAL JOURNAL OF NON-LINEAR MECHANICS,INTERNATIONAL JOURNAL OF NON LINEAR MECHANICS,3,,Q2
International Journal of Noncommunicable Diseases,INTERNATIONAL JOURNAL OF NONCOMMUNICABLE DISEASES,4,,Q4
INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION,INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION,4,,Q2
International Journal of Number Theory,INTERNATIONAL JOURNAL OF NUMBER THEORY,4,,Q4
International Journal of Numerical Analysis and Modeling,INTERNATIONAL JOURNAL OF NUMERICAL ANALYSIS AND MODELING,4,,Q2
INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & FLUID FLOW,INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT AND FLUID FLOW,3,,Q1
INTERNATIONAL JOURNAL OF NUMERICAL MODELLING-ELECTRONIC NETWORKS DEVICES AND FIELDS,INTERNATIONAL JOURNAL OF NUMERICAL MODELLING ELECTRONIC NETWORKS DEVICES AND FIELDS,4,,Q2
International Journal of Nursing Education Scholarship,INTERNATIONAL JOURNAL OF NURSING EDUCATION SCHOLARSHIP,4,,Q3
International Journal of Nursing Knowledge,INTERNATIONAL JOURNAL OF NURSING KNOWLEDGE,4,,Q3
International Journal of Nursing Practice,INTERNATIONAL JOURNAL OF NURSING PRACTICE,4,,Q2
International Journal of Nursing Sciences,INTERNATIONAL JOURNAL OF NURSING SCIENCES,1,Yes,Q1
INTERNATIONAL JOURNAL OF NURSING STUDIES,INTERNATIONAL JOURNAL OF NURSING STUDIES,1,Yes,Q1
International Journal of Nursing Studies Advances,INTERNATIONAL JOURNAL OF NURSING STUDIES ADVANCES,3,,Q1
INTERNATIONAL JOURNAL OF OBESITY,INTERNATIONAL JOURNAL OF OBESITY,2,,Q2
INTERNATIONAL JOURNAL OF OBSTETRIC ANESTHESIA,INTERNATIONAL JOURNAL OF OBSTETRIC ANESTHESIA,3,,Q2
International Journal of Occupational Medicine and Environmental Health,INTERNATIONAL JOURNAL OF OCCUPATIONAL MEDICINE AND ENVIRONMENTAL HEALTH,4,,Q3
International Journal of Occupational Safety and Ergonomics,INTERNATIONAL JOURNAL OF OCCUPATIONAL SAFETY AND ERGONOMICS,4,,
INTERNATIONAL JOURNAL OF ODONATOLOGY,INTERNATIONAL JOURNAL OF ODONATOLOGY,4,,Q3
INTERNATIONAL JOURNAL OF OFFENDER THERAPY AND COMPARATIVE CRIMINOLOGY,INTERNATIONAL JOURNAL OF OFFENDER THERAPY AND COMPARATIVE CRIMINOLOGY,4,,Q3
INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING,INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING,4,,Q4
International Journal of Oil Gas and Coal Technology,INTERNATIONAL JOURNAL OF OIL GAS AND COAL TECHNOLOGY,4,,Q3
International Journal of Older People Nursing,INTERNATIONAL JOURNAL OF OLDER PEOPLE NURSING,4,,Q2
INTERNATIONAL JOURNAL OF ONCOLOGY,INTERNATIONAL JOURNAL OF ONCOLOGY,3,,Q1
International Journal of Online and Biomedical Engineering,INTERNATIONAL JOURNAL OF ONLINE AND BIOMEDICAL ENGINEERING,4,,Q4
International Journal of Online Marketing,INTERNATIONAL JOURNAL OF ONLINE MARKETING,4,,
