Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Arab Journal of Gastroenterology,ARAB JOURNAL OF GASTROENTEROLOGY,4,,Q4
Arab Journal of Urology,ARAB JOURNAL OF UROLOGY,4,,Q3
Arab Law Quarterly,ARAB LAW QUARTERLY,4,,Q3
Arab Studies Quarterly,ARAB STUDIES QUARTERLY,4,,Q3
Arab World English Journal,ARAB WORLD ENGLISH JOURNAL,4,,
ARABIAN ARCHAEOLOGY AND EPIGRAPHY,ARABIAN ARCHAEOLOGY AND EPIGRAPHY,3,,
ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,4,,Q2
Arabian Journal of Chemistry,ARABIAN JOURNAL OF CHEMISTRY,2,,Q2
Arabian Journal of Mathematics,ARABIAN JOURNAL OF MATHEMATICS,4,,Q2
Arabic Sciences and Philosophy,ARABIC SCIENCES AND PHILOSOPHY,4,,Q4
Arabica,ARABICA,3,,Q2
Aramaic Studies,ARAMAIC STUDIES,3,,
Araucaria-Revista Iberoamericana de Filosofia Politica y Humanidades,ARAUCARIA REVISTA IBEROAMERICANA DE FILOSOFIA POLITICA Y HUMANIDADES,4,,
ARBOR-CIENCIA PENSAMIENTO Y CULTURA,ARBOR CIENCIA PENSAMIENTO Y CULTURA,4,,
ARCADIA,ARCADIA,4,,
ARCHAEOFAUNA,ARCHAEOFAUNA,4,,
Archaeologia Austriaca,ARCHAEOLOGIA AUSTRIACA,4,,
Archaeologia Baltica,ARCHAEOLOGIA BALTICA,4,,
Archaeologia Maritima Mediterranea-An International Journal on Underwater Archaeology,ARCHAEOLOGIA MARITIMA MEDITERRANEA AN INTERNATIONAL JOURNAL ON UNDERWATER ARCHAEOLOGY,4,,
Archaeological and Anthropological Sciences,ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES,2,Yes,Q1
Archaeological Dialogues,ARCHAEOLOGICAL DIALOGUES,2,,
Archaeological Journal,ARCHAEOLOGICAL JOURNAL,2,,
Archaeological Prospection,ARCHAEOLOGICAL PROSPECTION,3,,Q3
Archaeological Reports,ARCHAEOLOGICAL REPORTS,,,
Archaeological Reports-London,ARCHAEOLOGICAL REPORTS LONDON,4,,
Archaeological Research in Asia,ARCHAEOLOGICAL RESEARCH IN ASIA,3,,
Archaeologies-Journal of the World Archaeological Congress,ARCHAEOLOGIES JOURNAL OF WORLD ARCHAEOLOGICAL CONGRESS,4,,
ARCHAEOLOGY,ARCHAEOLOGY,4,,
Archaeology Ethnology and Anthropology of Eurasia,ARCHAEOLOGY ETHNOLOGY AND ANTHROPOLOGY OF EURASIA,4,,Q4
ARCHAEOLOGY IN OCEANIA,ARCHAEOLOGY IN OCEANIA,2,,Q2
Archaeology International,ARCHAEOLOGY INTERNATIONAL,4,,
ARCHAEOMETRY,ARCHAEOMETRY,2,,Q3
Archai-Revista de Estudos Sobre as Origens do Pensamento Ocidental,ARCHAI REVISTA DE ESTUDOS SOBRE AS ORIGENS DO PENSAMENTO OCIDENTAL,4,,
Archaologisches Korrespondenzblatt,ARCHAOLOGISCHES KORRESPONDENZBLATT,,,
Archeologia e Calcolatori,ARCHEOLOGIA E CALCOLATORI,4,,
Archeologicke Rozhledy,ARCHEOLOGICKE ROZHLEDY,4,,
Archeomatica-Tecnologie per i Beni Culturali,ARCHEOMATICA TECNOLOGIE PER I BENI CULTURALI,4,,
ArcheoSciences-Revue d Archeometrie,ARCHEOSCIENCES REVUE D ARCHEOMETRIE,4,,Q4
Archipel-Etudes interdisciplinaires sur le monde insulindien,ARCHIPEL ETUDES INTERDISCIPLINAIRES SUR LE MONDE INSULINDIEN,4,,
ArcHistoR-Architecture History Restoration,ARCHISTOR ARCHITECTURE HISTORY RESTORATION,4,,
Architect,ARCHITECT,4,,
ARCHITECTURAL DESIGN,ARCHITECTURAL DESIGN,4,,
Architectural Engineering and Design Management,ARCHITECTURAL ENGINEERING AND DESIGN MANAGEMENT,3,,Q2
Architectural Histories,ARCHITECTURAL HISTORIES,3,,
ARCHITECTURAL HISTORY,ARCHITECTURAL HISTORY,4,,Q2
ARCHITECTURAL RECORD,ARCHITECTURAL RECORD,4,,
Architectural Science Review,ARCHITECTURAL SCIENCE REVIEW,4,,
Architectural Theory Review,ARCHITECTURAL THEORY REVIEW,4,,
Architecture and Culture,ARCHITECTURE AND CULTURE,3,,
Architecture Civil Engineering Environment,ARCHITECTURE CIVIL ENGINEERING ENVIRONMENT,4,,Q4
Architecture_MPS,ARCHITECTURE MPS,4,,
Architecture-Switzerland,ARCHITECTURE SWITZERLAND,,,Q3
Architektura & Urbanizmus,ARCHITEKTURA AND URBANIZMUS,3,,
ARCHIV DER MATHEMATIK,ARCHIV DER MATHEMATIK,4,,Q3
ARCHIV DER PHARMAZIE,ARCHIV DER PHARMAZIE,3,,Q2
ARCHIV FUR DAS STUDIUM DER NEUEREN SPRACHEN UND LITERATUREN,ARCHIV FUR DAS STUDIUM DER NEUEREN SPRACHEN UND LITERATUREN,4,,
ARCHIV FUR GESCHICHTE DER PHILOSOPHIE,ARCHIV FUR GESCHICHTE DER PHILOSOPHIE,2,,
ARCHIV FUR MOLLUSKENKUNDE,ARCHIV FUR MOLLUSKENKUNDE,4,,Q4
ARCHIV FUR MUSIKWISSENSCHAFT,ARCHIV FUR MUSIKWISSENSCHAFT,4,,
Archiv fur Papyrusforschung und Verwandte Gebiete,ARCHIV FUR PAPYRUSFORSCHUNG UND VERWANDTE GEBIETE,4,,
Archiv fur Rechts- und Sozialphilosophie,ARCHIV FUR RECHTS UND SOZIALPHILOSOPHIE,4,,
ARCHIV FUR REFORMATIONSGESCHICHTE-ARCHIVE FOR REFORMATION HISTORY,ARCHIV FUR REFORMATIONSGESCHICHTE ARCHIVE FOR REFORMATION HISTORY,4,,Q4
Archiv fur Religionsgeschichte,ARCHIV FUR RELIGIONSGESCHICHTE,4,,
Archiv Orientalni,ARCHIV ORIENTALNI,4,,
ARCHIVAL SCIENCE,ARCHIVAL SCIENCE,3,,Q2
ARCHIVE FOR HISTORY OF EXACT SCIENCES,ARCHIVE FOR HISTORY OF EXACT SCIENCES,2,,Q2
ARCHIVE FOR MATHEMATICAL LOGIC,ARCHIVE FOR MATHEMATICAL LOGIC,4,,Q4
Archive for the Psychology of Religion-Archiv fur Religionspsychologie,ARCHIVE FOR PSYCHOLOGY OF RELIGION ARCHIV FUR RELIGIONSPSYCHOLOGIE,4,,Q3
ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,1,Yes,Q1
ARCHIVE OF APPLIED MECHANICS,ARCHIVE OF APPLIED MECHANICS,3,,Q2
Archive of Clinical Cases,ARCHIVE OF CLINICAL CASES,4,,Q3
Archive of Mechanical Engineering,ARCHIVE OF MECHANICAL ENGINEERING,4,,Q4
Archives and Manuscripts,ARCHIVES AND MANUSCRIPTS,3,,Q3
Archives and Records-The Journal of the Archives and Records Association,ARCHIVES AND RECORDS JOURNAL OF ARCHIVES AND RECORDS ASSOCIATION,3,,
Archives Animal Breeding,ARCHIVES ANIMAL BREEDING,3,,Q2
ARCHIVES DE PEDIATRIE,ARCHIVES DE PEDIATRIE,4,,Q3
Archives des Maladies Professionnelles et de l Environnement,ARCHIVES DES MALADIES PROFESSIONNELLES ET DE L ENVIRONNEMENT,4,,Q4
ARCHIVES EUROPEENNES DE SOCIOLOGIE,ARCHIVES EUROPEENNES DE SOCIOLOGIE,3,,
Archives for Technical Sciences,ARCHIVES FOR TECHNICAL SCIENCES,4,,Q4
Archives of Academic Emergency Medicine,ARCHIVES OF ACADEMIC EMERGENCY MEDICINE,4,,Q2
Archives of Acoustics,ARCHIVES OF ACOUSTICS,4,,Q4
Archives of Aesthetic Plastic Surgery,ARCHIVES OF AESTHETIC PLASTIC SURGERY,4,,Q4
Archives of Agronomy and Soil Science,ARCHIVES OF AGRONOMY AND SOIL SCIENCE,4,,Q2
ARCHIVES OF AMERICAN ART JOURNAL,ARCHIVES OF AMERICAN ART JOURNAL,4,,
ARCHIVES OF ANIMAL NUTRITION,ARCHIVES OF ANIMAL NUTRITION,3,,Q2
ARCHIVES OF ASIAN ART,ARCHIVES OF ASIAN ART,2,,
ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS,ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS,3,,Q2
Archives of Biological Sciences,ARCHIVES OF BIOLOGICAL SCIENCES,4,,Q3
Archives of Bone and Joint Surgery-ABJS,ARCHIVES OF BONE AND JOINT SURGERY ABJS,4,,Q2
Archives of Budo,ARCHIVES OF BUDO,4,,
Archives of Budo-Journal of Innovative Agonology,ARCHIVES OF BUDO JOURNAL OF INNOVATIVE AGONOLOGY,,,Q3
Archives of Budo Science of Martial Arts and Extreme Sports,ARCHIVES OF BUDO SCIENCE OF MARTIAL ARTS AND EXTREME SPORTS,4,,Q4
Archives of Cardiovascular Diseases,ARCHIVES OF CARDIOVASCULAR DISEASES,4,,Q2
Archives of Civil and Mechanical Engineering,ARCHIVES OF CIVIL AND MECHANICAL ENGINEERING,2,,Q1
Archives of Civil Engineering,ARCHIVES OF CIVIL ENGINEERING,4,,Q4
Archives of Clinical Infectious Diseases,ARCHIVES OF CLINICAL INFECTIOUS DISEASES,4,,Q4
ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,4,,Q2
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,1,Yes,Q1
Archives of Control Sciences,ARCHIVES OF CONTROL SCIENCES,4,,Q2
ARCHIVES OF DERMATOLOGICAL RESEARCH,ARCHIVES OF DERMATOLOGICAL RESEARCH,4,,Q3
ARCHIVES OF DISEASE IN CHILDHOOD,ARCHIVES OF DISEASE IN CHILDHOOD,3,,Q1
Archives of Disease in Childhood-Education and Practice Edition,ARCHIVES OF DISEASE IN CHILDHOOD EDUCATION AND PRACTICE EDITION,4,,Q3
Archives of Disease in Childhood-Fetal and Neonatal Edition,ARCHIVES OF DISEASE IN CHILDHOOD FETAL AND NEONATAL EDITION,2,,Q1
Archives of Electrical Engineering,ARCHIVES OF ELECTRICAL ENGINEERING,4,,Q4
Archives of Endocrinology Metabolism,ARCHIVES OF ENDOCRINOLOGY METABOLISM,4,,Q3
Archives of Environmental & Occupational Health,ARCHIVES OF ENVIRONMENTAL AND OCCUPATIONAL HEALTH,4,,Q4
ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,4,,Q3
Archives of Environmental Protection,ARCHIVES OF ENVIRONMENTAL PROTECTION,4,,Q4
Archives of Epilepsy,ARCHIVES OF EPILEPSY,4,,Q4
Archives of Foundry Engineering,ARCHIVES OF FOUNDRY ENGINEERING,4,,Q4
ARCHIVES OF GERONTOLOGY AND GERIATRICS,ARCHIVES OF GERONTOLOGY AND GERIATRICS,3,,Q2
ARCHIVES OF GYNECOLOGY AND OBSTETRICS,ARCHIVES OF GYNECOLOGY AND OBSTETRICS,4,,Q2
Archives of Hellenic Medicine,ARCHIVES OF HELLENIC MEDICINE,4,,Q4
ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY,4,,Q2
Archives of Iranian Medicine,ARCHIVES OF IRANIAN MEDICINE,4,,Q3
ARCHIVES OF MECHANICS,ARCHIVES OF MECHANICS,4,,Q3
ARCHIVES OF MEDICAL RESEARCH,ARCHIVES OF MEDICAL RESEARCH,4,,Q2
Archives of Medical Science,ARCHIVES OF MEDICAL SCIENCE,4,,Q1
ARCHIVES OF METALLURGY AND MATERIALS,ARCHIVES OF METALLURGY AND MATERIALS,4,,Q4
ARCHIVES OF MICROBIOLOGY,ARCHIVES OF MICROBIOLOGY,4,,Q3
Archives of Mining Sciences,ARCHIVES OF MINING SCIENCES,4,,Q3
ARCHIVES OF NATURAL HISTORY,ARCHIVES OF NATURAL HISTORY,4,,Q4
Archives of Neuroscience,ARCHIVES OF NEUROSCIENCE,4,,Q4
ARCHIVES OF ORAL BIOLOGY,ARCHIVES OF ORAL BIOLOGY,4,,Q2
Archives of Orofacial Science,ARCHIVES OF OROFACIAL SCIENCE,4,,Q4
ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY,ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY,3,,Q2
Archives of Osteoporosis,ARCHIVES OF OSTEOPOROSIS,3,,Q1
ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE,ARCHIVES OF PATHOLOGY AND LABORATORY MEDICINE,3,,Q2
Archives of Pediatric Infectious Diseases,ARCHIVES OF PEDIATRIC INFECTIOUS DISEASES,4,,Q4
ARCHIVES OF PHARMACAL RESEARCH,ARCHIVES OF PHARMACAL RESEARCH,2,,Q1
ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,2,,Q1
ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,4,,Q2
Archives of Physiotherapy,ARCHIVES OF PHYSIOTHERAPY,3,,Q1
ARCHIVES OF PHYTOPATHOLOGY AND PLANT PROTECTION,ARCHIVES OF PHYTOPATHOLOGY AND PLANT PROTECTION,4,,Q3
Archives of Plastic Surgery-APS,ARCHIVES OF PLASTIC SURGERY APS,4,,Q3
ARCHIVES OF PSYCHIATRIC NURSING,ARCHIVES OF PSYCHIATRIC NURSING,4,,Q2
Archives of Psychiatry and Psychotherapy,ARCHIVES OF PSYCHIATRY AND PSYCHOTHERAPY,4,,Q4
Archives of Public Health,ARCHIVES OF PUBLIC HEALTH,2,,Q1
Archives of Rehabilitation,ARCHIVES OF REHABILITATION,4,,Q4
Archives of Rehabilitation Research and Clinical Translation,ARCHIVES OF REHABILITATION RESEARCH AND CLINICAL TRANSLATION,4,,Q2
Archives of Rheumatology,ARCHIVES OF RHEUMATOLOGY,4,,Q4
ARCHIVES OF SEXUAL BEHAVIOR,ARCHIVES OF SEXUAL BEHAVIOR,2,,Q1
ARCHIVES OF SUICIDE RESEARCH,ARCHIVES OF SUICIDE RESEARCH,3,,Q2
Archives of Thermodynamics,ARCHIVES OF THERMODYNAMICS,4,,Q4
ARCHIVES OF TOXICOLOGY,ARCHIVES OF TOXICOLOGY,2,,Q1
Archives of Trauma Research,ARCHIVES OF TRAUMA RESEARCH,4,,Q4
ARCHIVES OF VIROLOGY,ARCHIVES OF VIROLOGY,4,,Q3
Archives of Womens Mental Health,ARCHIVES OF WOMENS MENTAL HEALTH,3,,Q2
Archivio Italiano di Urologia e Andrologia,ARCHIVIO ITALIANO DI UROLOGIA E ANDROLOGIA,4,,Q3
ARCHIVIO STORICO ITALIANO,ARCHIVIO STORICO ITALIANO,3,,Q3
Archivo Espanol de Arqueologia,ARCHIVO ESPANOL DE ARQUEOLOGIA,4,,
ARCHIVO ESPANOL DE ARTE,ARCHIVO ESPANOL DE ARTE,4,,
Archivos Argentinos de Pediatria,ARCHIVOS ARGENTINOS DE PEDIATRIA,4,,Q4
ARCHIVOS DE BRONCONEUMOLOGIA,ARCHIVOS DE BRONCONEUMOLOGIA,3,,Q1
ARCHIVOS DE CARDIOLOGIA DE MEXICO,ARCHIVOS DE CARDIOLOGIA DE MEXICO,4,,Q4
Archivos de Medicina,ARCHIVOS DE MEDICINA,4,,Q4
ARCHIVOS ESPANOLES DE UROLOGIA,ARCHIVOS ESPANOLES DE UROLOGIA,4,,Q4
ARCHIVOS LATINOAMERICANOS DE NUTRICION,ARCHIVOS LATINOAMERICANOS DE NUTRICION,4,,Q4
Archivum,ARCHIVUM,4,,
ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,4,,Q2
Archivum Mathematicum,ARCHIVUM MATHEMATICUM,4,,Q4
Archiwa Biblioteki i Muzea Koscielne,ARCHIWA BIBLIOTEKI I MUZEA KOSCIELNE,4,,Q4
Archnet-IJAR International Journal of Architectural Research,ARCHNET IJAR INTERNATIONAL JOURNAL OF ARCHITECTURAL RESEARCH,2,,
ARCTIC,ARCTIC,4,,Q4
ARCTIC ANTARCTIC AND ALPINE RESEARCH,ARCTIC ANTARCTIC AND ALPINE RESEARCH,4,,Q3
ARCTIC ANTHROPOLOGY,ARCTIC ANTHROPOLOGY,,,Q3
Arctic Science,ARCTIC SCIENCE,4,,Q2
ARDEA,ARDEA,4,,Q2
Ardeola-International Journal of Ornithology,ARDEOLA INTERNATIONAL JOURNAL OF ORNITHOLOGY,3,,Q2
ArDIn-Arte Diseno e Ingenieria,ARDIN ARTE DISENO E INGENIERIA,4,,
AREA,AREA,3,,Q2
Area Abierta,AREA ABIERTA,4,,Q4
Area Development and Policy,AREA DEVELOPMENT AND POLICY,3,,Q2
Areas-Revista Internacional de Ciencias Sociales,AREAS REVISTA INTERNACIONAL DE CIENCIAS SOCIALES,4,,Q4
Arenal-Revista de Historia de las Mujeres,ARENAL REVISTA DE HISTORIA DE LAS MUJERES,4,,Q2
ARETHUSA,ARETHUSA,2,,
Argentinian Journal of Applied Linguistics,ARGENTINIAN JOURNAL OF APPLIED LINGUISTICS,4,,Q4
Argument & Computation,ARGUMENT AND COMPUTATION,3,,Q4
Argumenta,ARGUMENTA,,,Q4
Argumenta Oeconomica,ARGUMENTA OECONOMICA,4,,Q4
Argumentation,ARGUMENTATION,2,,Q2
Argumentation and Advocacy,ARGUMENTATION AND ADVOCACY,3,,Q4
Argumentation et Analyse du Discours,ARGUMENTATION ET ANALYSE DU DISCOURS,4,,
Argumentos de Razon Tecnica,ARGUMENTOS DE RAZON TECNICA,4,,Q4
Argumentos-Revista de Filosofia,ARGUMENTOS REVISTA DE FILOSOFIA,4,,
Arheologia,ARHEOLOGIA,4,,
Arheoloski Vestnik,ARHEOLOSKI VESTNIK,4,,
Arhiv za Higijenu Rada i Toksikologiju-Archives of Industrial Hygiene and Toxicology,ARHIV ZA HIGIJENU RADA I TOKSIKOLOGIJU ARCHIVES OF INDUSTRIAL HYGIENE AND TOXICOLOGY,4,,Q3
Arid Ecosystems,ARID ECOSYSTEMS,4,,Q4
ARID LAND RESEARCH AND MANAGEMENT,ARID LAND RESEARCH AND MANAGEMENT,3,,Q4
ARIEL-A REVIEW OF INTERNATIONAL ENGLISH LITERATURE,ARIEL A REVIEW OF INTERNATIONAL ENGLISH LITERATURE,3,,
Aries-Journal for the Study of Western Esotericism,ARIES JOURNAL FOR STUDY OF WESTERN ESOTERICISM,3,,
ARION-A JOURNAL OF HUMANITIES AND THE CLASSICS,ARION A JOURNAL OF HUMANITIES AND CLASSICS,4,,
Aristonothos-Scritti per il Mediterraneo Antico,ARISTONOTHOS SCRITTI PER IL MEDITERRANEO ANTICO,4,,Q4
Arizona Quarterly,ARIZONA QUARTERLY,4,,
ARKANSAS HISTORICAL QUARTERLY,ARKANSAS HISTORICAL QUARTERLY,4,,
ARKIV FOR MATEMATIK,ARKIV FOR MATEMATIK,3,,Q2
ARKIVOC,ARKIVOC,4,,Q4
ARMED FORCES & SOCIETY,ARMED FORCES AND SOCIETY,3,,Q2
Armenian Journal of Mathematics,ARMENIAN JOURNAL OF MATHEMATICS,4,,Q2
Arms & Armour,ARMS AND ARMOUR,4,,
ARO-The Scientific Journal of Koya University,ARO SCIENTIFIC JOURNAL OF KOYA UNIVERSITY,4,,Q2
ARP Rheumatology,ARP RHEUMATOLOGY,4,,Q3
ARQ,ARQ,4,,
arq-Architectural Research Quarterly,ARQ ARCHITECTURAL RESEARCH QUARTERLY,4,,
Arqueologia,ARQUEOLOGIA,4,,
Arqueologia de la Arquitectura,ARQUEOLOGIA DE LA ARQUITECTURA,4,,
Arqueologia Iberoamericana,ARQUEOLOGIA IBEROAMERICANA,4,,
Arqueologia y Territorio Medieval,ARQUEOLOGIA Y TERRITORIO MEDIEVAL,4,,
Arquitecturas del Sur,ARQUITECTURAS DEL SUR,4,,
Arquitetura Revista,ARQUITETURA REVISTA,4,,
ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA,ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA,4,,Q4
Arquivo Maaravi-Revista Digital de Estudos Judaicos da UFMG,ARQUIVO MAARAVI REVISTA DIGITAL DE ESTUDOS JUDAICOS DA UFMG,4,,
Arquivos Brasileiros de Cardiologia,ARQUIVOS BRASILEIROS DE CARDIOLOGIA,4,,Q3
ARQUIVOS BRASILEIROS DE OFTALMOLOGIA,ARQUIVOS BRASILEIROS DE OFTALMOLOGIA,4,,Q3
ARQUIVOS BRASILEROS DE PSICOLOGIA,ARQUIVOS BRASILEROS DE PSICOLOGIA,4,,Q4
ARQUIVOS DE NEURO-PSIQUIATRIA,ARQUIVOS DE NEURO PSIQUIATRIA,4,,Q3
Arrancada,ARRANCADA,4,,Q4
Array,ARRAY,4,,Q1
Arrhythmia & Electrophysiology Review,ARRHYTHMIA AND ELECTROPHYSIOLOGY REVIEW,3,,Q2
Ars Adriatica,ARS ADRIATICA,3,,
Ars & Humanitas: Journal of Arts and Humanities,ARS AND HUMANITAS JOURNAL OF ARTS AND HUMANITIES,4,,
Ars Bilduma,ARS BILDUMA,4,,
Ars Brevis,ARS BREVIS,4,,
Ars Judaica-The Bar Ilan Journal of Jewish Art,ARS JUDAICA BAR ILAN JOURNAL OF JEWISH ART,3,,
ARS Mathematica Contemporanea,ARS MATHEMATICA CONTEMPORANEA,4,,Q2
ARS Orientalis,ARS ORIENTALIS,3,,
Ars Pharmaceutica,ARS PHARMACEUTICA,4,,Q4
Art and Interpretation,ART AND INTERPRETATION,,,
Art & Perception,ART AND PERCEPTION,1,Yes,
ART BULLETIN,ART BULLETIN,1,Yes,
Art Design & Communication in Higher Education,ART DESIGN AND COMMUNICATION IN HIGHER EDUCATION,4,,
Art Documentation,ART DOCUMENTATION,3,,
ART HISTORY,ART HISTORY,2,Yes,
ART IN AMERICA,ART IN AMERICA,4,,
ART JOURNAL,ART JOURNAL,3,,
Art-Sanat,ART SANAT,4,,
Art Style,ART STYLE,4,,
Art Therapy,ART THERAPY,4,,Q3
ArtCultura-Revista de Historia Cultura e Arte,ARTCULTURA REVISTA DE HISTORIA CULTURA E ARTE,3,,
Arte Individuo y Sociedad,ARTE INDIVIDUO Y SOCIEDAD,3,,
Arte y Ciudad-Revista de Investigacion,ARTE Y CIUDAD REVISTA DE INVESTIGACION,4,,
Arte y Politicas de Identidad,ARTE Y POLITICAS DE IDENTIDAD,4,,
Arterial Hypertension,ARTERIAL HYPERTENSION,4,,Q4
ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1,Yes,Q1
Artery Research,ARTERY RESEARCH,4,,Q3
Arteterapia-Papeles de Arteterapia y Educacion Artistica para la Inclusion Social,ARTETERAPIA PAPELES DE ARTETERAPIA Y EDUCACION ARTISTICA PARA LA INCLUSION SOCIAL,4,,Q4
ARTFORUM INTERNATIONAL,ARTFORUM INTERNATIONAL,4,,
Arthritis & Rheumatology,ARTHRITIS AND RHEUMATOLOGY,1,Yes,Q1
ARTHRITIS CARE & RESEARCH,ARTHRITIS CARE AND RESEARCH,2,,Q2
ARTHRITIS RESEARCH & THERAPY,ARTHRITIS RESEARCH AND THERAPY,2,Yes,Q1
Arthroplasty,ARTHROPLASTY,3,,Q1
Arthroplasty Today,ARTHROPLASTY TODAY,4,,Q2
Arthropod-Plant Interactions,ARTHROPOD PLANT INTERACTIONS,3,,Q2
ARTHROPOD STRUCTURE & DEVELOPMENT,ARTHROPOD STRUCTURE AND DEVELOPMENT,2,,Q2
Arthropod Systematics & Phylogeny,ARTHROPOD SYSTEMATICS AND PHYLOGENY,2,,Q2
ARTHROPODA SELECTA,ARTHROPODA SELECTA,4,,Q4
ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,ARTHROSCOPY JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,2,Yes,Q1
Arthroscopy Techniques,ARTHROSCOPY TECHNIQUES,4,,Q3
ARTHROSKOPIE,ARTHROSKOPIE,4,,Q4
Arthur Miller Journal,ARTHUR MILLER JOURNAL,3,,
Arthuriana,ARTHURIANA,2,,
Arti Musices,ARTI MUSICES,3,,
ARTIBUS ASIAE,ARTIBUS ASIAE,3,,
Artibus et Historiae,ARTIBUS ET HISTORIAE,2,,
Artifara-Revista de Lenguas y Literaturas Ibericas y Latinoamericanas,ARTIFARA REVISTA DE LENGUAS Y LITERATURAS IBERICAS Y LATINOAMERICANAS,4,,
Artificial Cells Nanomedicine and Biotechnology,ARTIFICIAL CELLS NANOMEDICINE AND BIOTECHNOLOGY,2,,Q1
ARTIFICIAL INTELLIGENCE,ARTIFICIAL INTELLIGENCE,2,,Q2
Artificial Intelligence and Law,ARTIFICIAL INTELLIGENCE AND LAW,2,,Q1
Artificial Intelligence in Agriculture,ARTIFICIAL INTELLIGENCE IN AGRICULTURE,1,Yes,Q1
Artificial Intelligence in Geosciences,ARTIFICIAL INTELLIGENCE IN GEOSCIENCES,4,,Q1
Artificial Intelligence in the Life Sciences,ARTIFICIAL INTELLIGENCE IN LIFE SCIENCES,,,Q1
Artificial Intelligence in Medicine,ARTIFICIAL INTELLIGENCE IN MEDICINE,2,Yes,Q1
ARTIFICIAL INTELLIGENCE REVIEW,ARTIFICIAL INTELLIGENCE REVIEW,1,Yes,Q1
Artificial Intelligence Surgery,ARTIFICIAL INTELLIGENCE SURGERY,,,Q1
ARTIFICIAL LIFE,ARTIFICIAL LIFE,4,,Q3
Artificial Life and Robotics,ARTIFICIAL LIFE AND ROBOTICS,4,,Q4
ARTIFICIAL ORGANS,ARTIFICIAL ORGANS,4,,Q2
Artificial Satellites-Journal of Planetary Geodesy,ARTIFICIAL SATELLITES JOURNAL OF PLANETARY GEODESY,4,,Q3
ARTMargins,ARTMARGINS,3,,
Artnodes,ARTNODES,4,,
Arts,ARTS,3,,
Arts & Health,ARTS AND HEALTH,3,,Q3
Arts and Humanities in Higher Education,ARTS AND HUMANITIES IN HIGHER EDUCATION,4,,Q3
Arts and the Market,ARTS AND MARKET,4,,Q4
ARTS IN PSYCHOTHERAPY,ARTS IN PSYCHOTHERAPY,4,,Q2
ARTS OF ASIA,ARTS OF ASIA,4,,
ARYA Atherosclerosis,ARYA ATHEROSCLEROSIS,4,,Q4
ARYS-Antiguedad Religiones y Sociedades,ARYS ANTIGUEDAD RELIGIONES Y SOCIEDADES,4,,Q2
ASAIO JOURNAL,ASAIO JOURNAL,3,,Q2
ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems Part A-Civil Engineering,ASCE ASME JOURNAL OF RISK AND UNCERTAINTY IN ENGINEERING SYSTEMS PART A CIVIL ENGINEERING,3,,Q2
ASCE-ASME Journal of Risk and Uncertainty in Engineering Systems Part B-Mechanical Engineering,ASCE ASME JOURNAL OF RISK AND UNCERTAINTY IN ENGINEERING SYSTEMS PART B MECHANICAL ENGINEERING,4,,Q2
Aschkenas-Zeitschrift fuer Geschichte und Kultur der Juden,ASCHKENAS ZEITSCHRIFT FUER GESCHICHTE UND KULTUR DER JUDEN,4,,
Asclepio-Revista de Historia de la Medicina y de la Ciencia,ASCLEPIO REVISTA DE HISTORIA DE LA MEDICINA Y DE LA CIENCIA,4,,Q4
ASHRAE JOURNAL,ASHRAE JOURNAL,4,,
